MX_CODE|MX_CODE_TYPE|LEVEL1_CODE|LEVEL1_DESC|LEVEL2_CODE|LEVEL2_DESC|GENDER
9756|31|3140|other|30640|trauma|
9757|31|3140|other|30640|trauma|
9758|31|3140|other|30640|trauma|
976|31|3140|other|30640|trauma|
976.0|31|3140|other|30640|trauma|
976.1|31|3140|other|30640|trauma|
976.2|31|3140|other|30640|trauma|
976.3|31|3140|other|30640|trauma|
976.4|31|3140|other|30640|trauma|
976.5|31|3140|other|30640|trauma|
976.6|31|3140|other|30640|trauma|
976.7|31|3140|other|30640|trauma|
976.8|31|3140|other|30640|trauma|
976.9|31|3140|other|30640|trauma|
9760|31|3140|other|30640|trauma|
9761|31|3140|other|30640|trauma|
9762|31|3140|other|30640|trauma|
9763|31|3140|other|30640|trauma|
9764|31|3140|other|30640|trauma|
9765|31|3140|other|30640|trauma|
9766|31|3140|other|30640|trauma|
9767|31|3140|other|30640|trauma|
9768|31|3140|other|30640|trauma|
9769|31|3140|other|30640|trauma|
977|31|3140|other|30640|trauma|
977.0|31|3140|other|30640|trauma|
977.1|31|3140|other|30640|trauma|
977.2|31|3140|other|30640|trauma|
977.3|31|3140|other|30640|trauma|
977.4|31|3140|other|30640|trauma|
977.8|31|3140|other|30640|trauma|
977.9|31|3140|other|30640|trauma|
9770|31|3140|other|30640|trauma|
9771|31|3140|other|30640|trauma|
9772|31|3140|other|30640|trauma|
9773|31|3140|other|30640|trauma|
9774|31|3140|other|30640|trauma|
9778|31|3140|other|30640|trauma|
9779|31|3140|other|30640|trauma|
978|31|3140|other|30640|trauma|
978.0|31|3140|other|30640|trauma|
978.1|31|3140|other|30640|trauma|
978.2|31|3140|other|30640|trauma|
978.3|31|3140|other|30640|trauma|
978.4|31|3140|other|30640|trauma|
978.5|31|3140|other|30640|trauma|
978.6|31|3140|other|30640|trauma|
978.8|31|3140|other|30640|trauma|
978.9|31|3140|other|30640|trauma|
9780|31|3140|other|30640|trauma|
9781|31|3140|other|30640|trauma|
9782|31|3140|other|30640|trauma|
9783|31|3140|other|30640|trauma|
9784|31|3140|other|30640|trauma|
9785|31|3140|other|30640|trauma|
9786|31|3140|other|30640|trauma|
9788|31|3140|other|30640|trauma|
9789|31|3140|other|30640|trauma|
979|31|3140|other|30640|trauma|
979.0|31|3140|other|30640|trauma|
979.1|31|3140|other|30640|trauma|
979.2|31|3140|other|30640|trauma|
979.3|31|3140|other|30640|trauma|
979.4|31|3140|other|30640|trauma|
979.5|31|3140|other|30640|trauma|
979.6|31|3140|other|30640|trauma|
979.7|31|3140|other|30640|trauma|
979.9|31|3140|other|30640|trauma|
9790|31|3140|other|30640|trauma|
9791|31|3140|other|30640|trauma|
9792|31|3140|other|30640|trauma|
9793|31|3140|other|30640|trauma|
9794|31|3140|other|30640|trauma|
9795|31|3140|other|30640|trauma|
9796|31|3140|other|30640|trauma|
9797|31|3140|other|30640|trauma|
9799|31|3140|other|30640|trauma|
980|31|3140|other|30640|trauma|
980.0|31|3140|other|30640|trauma|
980.1|31|3140|other|30640|trauma|
980.2|31|3140|other|30640|trauma|
980.3|31|3140|other|30640|trauma|
980.8|31|3140|other|30640|trauma|
980.9|31|3140|other|30640|trauma|
9800|31|3140|other|30640|trauma|
9801|31|3140|other|30640|trauma|
9802|31|3140|other|30640|trauma|
9803|31|3140|other|30640|trauma|
9808|31|3140|other|30640|trauma|
9809|31|3140|other|30640|trauma|
981|31|3140|other|30640|trauma|
981.|31|3140|other|30640|trauma|
982|31|3140|other|30640|trauma|
982.0|31|3140|other|30640|trauma|
982.1|31|3140|other|30640|trauma|
982.2|31|3140|other|30640|trauma|
982.3|31|3140|other|30640|trauma|
982.4|31|3140|other|30640|trauma|
982.8|31|3140|other|30640|trauma|
9820|31|3140|other|30640|trauma|
9821|31|3140|other|30640|trauma|
9822|31|3140|other|30640|trauma|
9823|31|3140|other|30640|trauma|
9824|31|3140|other|30640|trauma|
9828|31|3140|other|30640|trauma|
983|31|3140|other|30640|trauma|
983.0|31|3140|other|30640|trauma|
983.1|31|3140|other|30640|trauma|
983.2|31|3140|other|30640|trauma|
983.9|31|3140|other|30640|trauma|
9830|31|3140|other|30640|trauma|
9831|31|3140|other|30640|trauma|
9832|31|3140|other|30640|trauma|
9839|31|3140|other|30640|trauma|
984|31|3140|other|30640|trauma|
984.0|31|3140|other|30640|trauma|
984.1|31|3140|other|30640|trauma|
984.8|31|3140|other|30640|trauma|
984.9|31|3140|other|30640|trauma|
9840|31|3140|other|30640|trauma|
9841|31|3140|other|30640|trauma|
9848|31|3140|other|30640|trauma|
9849|31|3140|other|30640|trauma|
985|31|3140|other|30640|trauma|
985.0|31|3140|other|30640|trauma|
985.1|31|3140|other|30640|trauma|
985.2|31|3140|other|30640|trauma|
985.3|31|3140|other|30640|trauma|
985.4|31|3140|other|30640|trauma|
985.5|31|3140|other|30640|trauma|
985.6|31|3140|other|30640|trauma|
985.8|31|3140|other|30640|trauma|
985.9|31|3140|other|30640|trauma|
9850|31|3140|other|30640|trauma|
9851|31|3140|other|30640|trauma|
9852|31|3140|other|30640|trauma|
9853|31|3140|other|30640|trauma|
9854|31|3140|other|30640|trauma|
9855|31|3140|other|30640|trauma|
9856|31|3140|other|30640|trauma|
9858|31|3140|other|30640|trauma|
9859|31|3140|other|30640|trauma|
986|31|3140|other|30640|trauma|
986.|31|3140|other|30640|trauma|
987|31|3140|other|30640|trauma|
987.0|31|3140|other|30640|trauma|
987.1|31|3140|other|30640|trauma|
987.2|31|3140|other|30640|trauma|
987.3|31|3140|other|30640|trauma|
987.4|31|3140|other|30640|trauma|
987.5|31|3140|other|30640|trauma|
987.6|31|3140|other|30640|trauma|
987.7|31|3140|other|30640|trauma|
987.8|31|3140|other|30640|trauma|
987.9|31|3140|other|30640|trauma|
9870|31|3140|other|30640|trauma|
9871|31|3140|other|30640|trauma|
9872|31|3140|other|30640|trauma|
9873|31|3140|other|30640|trauma|
9874|31|3140|other|30640|trauma|
9875|31|3140|other|30640|trauma|
9876|31|3140|other|30640|trauma|
9877|31|3140|other|30640|trauma|
9878|31|3140|other|30640|trauma|
9879|31|3140|other|30640|trauma|
988|31|3140|other|30640|trauma|
988.0|31|3140|other|30640|trauma|
988.1|31|3140|other|30640|trauma|
988.2|31|3140|other|30640|trauma|
988.8|31|3140|other|30640|trauma|
988.9|31|3140|other|30640|trauma|
9880|31|3140|other|30640|trauma|
9881|31|3140|other|30640|trauma|
9882|31|3140|other|30640|trauma|
9888|31|3140|other|30640|trauma|
9889|31|3140|other|30640|trauma|
989|31|3140|other|30640|trauma|
989.0|31|3140|other|30640|trauma|
989.1|31|3140|other|30640|trauma|
989.2|31|3140|other|30640|trauma|
989.3|31|3140|other|30640|trauma|
989.4|31|3140|other|30640|trauma|
989.5|31|3140|other|30640|trauma|
989.6|31|3140|other|30640|trauma|
989.7|31|3140|other|30640|trauma|
989.81|31|3140|other|30640|trauma|
989.82|31|3140|other|30640|trauma|
989.83|31|3140|other|30640|trauma|
989.84|31|3140|other|30640|trauma|
989.89|31|3140|other|30640|trauma|
989.9|31|3140|other|30640|trauma|
9890|31|3140|other|30640|trauma|
9891|31|3140|other|30640|trauma|
9892|31|3140|other|30640|trauma|
9893|31|3140|other|30640|trauma|
9894|31|3140|other|30640|trauma|
9895|31|3140|other|30640|trauma|
9896|31|3140|other|30640|trauma|
9897|31|3140|other|30640|trauma|
98981|31|3140|other|30640|trauma|
98982|31|3140|other|30640|trauma|
98983|31|3140|other|30640|trauma|
98984|31|3140|other|30640|trauma|
98989|31|3140|other|30640|trauma|
9899|31|3140|other|30640|trauma|
99.9|31|3040|general medicine|30200|infectious disease - std|
990|31|3140|other|30640|trauma|
990.|31|3140|other|30640|trauma|
991|31|3140|other|30640|trauma|
991.0|31|3140|other|30640|trauma|
991.1|31|3140|other|30640|trauma|
991.2|31|3140|other|30640|trauma|
991.3|31|3140|other|30640|trauma|
991.4|31|3140|other|30640|trauma|
991.5|31|3140|other|30640|trauma|
991.6|31|3140|other|30640|trauma|
991.8|31|3140|other|30640|trauma|
991.9|31|3140|other|30640|trauma|
9910|31|3140|other|30640|trauma|
9911|31|3140|other|30640|trauma|
9912|31|3140|other|30640|trauma|
9913|31|3140|other|30640|trauma|
9914|31|3140|other|30640|trauma|
9915|31|3140|other|30640|trauma|
9916|31|3140|other|30640|trauma|
9918|31|3140|other|30640|trauma|
9919|31|3140|other|30640|trauma|
992|31|3140|other|30640|trauma|
992.0|31|3140|other|30640|trauma|
992.1|31|3140|other|30640|trauma|
992.2|31|3140|other|30640|trauma|
992.3|31|3140|other|30640|trauma|
992.4|31|3140|other|30640|trauma|
992.5|31|3140|other|30640|trauma|
992.6|31|3140|other|30640|trauma|
992.7|31|3140|other|30640|trauma|
992.8|31|3140|other|30640|trauma|
992.9|31|3140|other|30640|trauma|
9920|31|3140|other|30640|trauma|
9921|31|3140|other|30640|trauma|
9922|31|3140|other|30640|trauma|
9923|31|3140|other|30640|trauma|
9924|31|3140|other|30640|trauma|
9925|31|3140|other|30640|trauma|
9926|31|3140|other|30640|trauma|
9927|31|3140|other|30640|trauma|
9928|31|3140|other|30640|trauma|
9929|31|3140|other|30640|trauma|
993|31|3140|other|30640|trauma|
993.0|31|3140|other|30640|trauma|
993.1|31|3140|other|30640|trauma|
993.2|31|3140|other|30640|trauma|
993.3|31|3140|other|30630|other|
993.4|31|3140|other|30640|trauma|
993.8|31|3140|other|30640|trauma|
993.9|31|3140|other|30640|trauma|
9930|31|3140|other|30640|trauma|
9931|31|3140|other|30640|trauma|
9932|31|3140|other|30640|trauma|
9933|31|3140|other|30630|other|
9934|31|3140|other|30640|trauma|
9938|31|3140|other|30640|trauma|
9939|31|3140|other|30640|trauma|
994|31|3140|other|30640|trauma|
994.0|31|3140|other|30640|trauma|
994.1|31|3140|other|30640|trauma|
994.2|31|3140|other|30640|trauma|
994.3|31|3140|other|30640|trauma|
994.4|31|3140|other|30640|trauma|
994.5|31|3140|other|30640|trauma|
994.6|31|3140|other|30630|other|
994.7|31|3140|other|30640|trauma|
994.8|31|3140|other|30640|trauma|
994.9|31|3140|other|30640|trauma|
9940|31|3140|other|30640|trauma|
9941|31|3140|other|30640|trauma|
9942|31|3140|other|30640|trauma|
9943|31|3140|other|30640|trauma|
9944|31|3140|other|30640|trauma|
9945|31|3140|other|30640|trauma|
9946|31|3140|other|30630|other|
9947|31|3140|other|30640|trauma|
9948|31|3140|other|30640|trauma|
9949|31|3140|other|30640|trauma|
995|31|3140|other|30630|other|
995.0|31|3140|other|30630|other|
995.1|31|3140|other|30640|trauma|
995.2|31|3140|other|30640|trauma|
995.20|31|3140|other|30640|trauma|
995.21|31|3140|other|30640|trauma|
995.22|31|3140|other|30640|trauma|
995.23|31|3140|other|30640|trauma|
995.27|31|3140|other|30640|trauma|
995.29|31|3140|other|30640|trauma|
995.3|31|3140|other|30630|other|
995.4|31|3140|other|30630|other|
995.5|31|3140|other|30640|trauma|
995.50|31|3140|other|30640|trauma|
995.51|31|3140|other|30640|trauma|
995.52|31|3140|other|30640|trauma|
995.53|31|3140|other|30640|trauma|
995.54|31|3140|other|30640|trauma|
995.55|31|3140|other|30640|trauma|
995.59|31|3140|other|30640|trauma|
995.6|31|3140|other|30630|other|
995.60|31|3140|other|30630|other|
995.61|31|3140|other|30630|other|
995.62|31|3140|other|30630|other|
995.63|31|3140|other|30630|other|
995.64|31|3140|other|30630|other|
995.65|31|3140|other|30630|other|
995.66|31|3140|other|30630|other|
995.67|31|3140|other|30630|other|
995.68|31|3140|other|30630|other|
995.69|31|3140|other|30630|other|
995.7|31|3140|other|30630|other|
995.8|31|3140|other|30640|trauma|
995.80|31|3140|other|30640|trauma|
995.81|31|3140|other|30640|trauma|
995.82|31|3140|other|30640|trauma|
995.83|31|3140|other|30640|trauma|
995.84|31|3140|other|30640|trauma|
995.85|31|3140|other|30640|trauma|
995.86|31|3140|other|30630|other|
995.89|31|3140|other|30640|trauma|
995.9|31|3140|other|30630|other|
995.90|31|3140|other|30630|other|
995.91|31|3040|general medicine|30190|infectious disease|
995.92|31|3140|other|30630|other|
995.93|31|3140|other|30630|other|
995.94|31|3140|other|30630|other|
9950|31|3140|other|30630|other|
9951|31|3140|other|30640|trauma|
9952|31|3140|other|30640|trauma|
99520|31|3140|other|30640|trauma|
99521|31|3140|other|30640|trauma|
99522|31|3140|other|30640|trauma|
99523|31|3140|other|30640|trauma|
99527|31|3140|other|30640|trauma|
99529|31|3140|other|30640|trauma|
9953|31|3140|other|30630|other|
9954|31|3140|other|30630|other|
99550|31|3140|other|30640|trauma|
99551|31|3140|other|30640|trauma|
99552|31|3140|other|30640|trauma|
99553|31|3140|other|30640|trauma|
99554|31|3140|other|30640|trauma|
99555|31|3140|other|30640|trauma|
99559|31|3140|other|30640|trauma|
99560|31|3140|other|30630|other|
99561|31|3140|other|30630|other|
99562|31|3140|other|30630|other|
99563|31|3140|other|30630|other|
99564|31|3140|other|30630|other|
99565|31|3140|other|30630|other|
99566|31|3140|other|30630|other|
99567|31|3140|other|30630|other|
99568|31|3140|other|30630|other|
99569|31|3140|other|30630|other|
9957|31|3140|other|30630|other|
99580|31|3140|other|30640|trauma|
99581|31|3140|other|30640|trauma|
99582|31|3140|other|30640|trauma|
99583|31|3140|other|30640|trauma|
99584|31|3140|other|30640|trauma|
99585|31|3140|other|30640|trauma|
99586|31|3140|other|30630|other|
99589|31|3140|other|30640|trauma|
99590|31|3140|other|30630|other|
99591|31|3040|general medicine|30190|infectious disease|
99592|31|3140|other|30630|other|
99593|31|3140|other|30630|other|
99594|31|3140|other|30630|other|
996|31|3000|cardiology|30030|heart - other|
996.00|31|3000|cardiology|30030|heart - other|
996.01|31|3000|cardiology|30010|cardiac dysrhythmias|
996.02|31|3000|cardiology|30050|heart valve disease|
996.03|31|3000|cardiology|30030|heart - other|
996.04|31|3000|cardiology|30010|cardiac dysrhythmias|
996.09|31|3000|cardiology|30030|heart - other|
996.1|31|3180|vascular surgery|30680|vascular disease|
996.2|31|3090|neuroscience|30340|neuro - other|
996.3|31|3170|urology|30670|urology|
996.30|31|3170|urology|30670|urology|
996.31|31|3080|nephrology|30280|nephrology|
996.32|31|3050|gynecology|30230|gynecology - general|f
996.39|31|3170|urology|30670|urology|
996.4|31|3130|orthopedics|30600|ortho - other|
996.40|31|3130|orthopedics|30600|ortho - other|
996.41|31|3130|orthopedics|30590|joint disorders|
996.42|31|3130|orthopedics|30590|joint disorders|
996.43|31|3130|orthopedics|30590|joint disorders|
996.44|31|3130|orthopedics|30590|joint disorders|
996.45|31|3130|orthopedics|30590|joint disorders|
996.46|31|3130|orthopedics|30590|joint disorders|
996.47|31|3130|orthopedics|30590|joint disorders|
996.49|31|3130|orthopedics|30600|ortho - other|
996.51|31|3120|ophthalmology|30540|ophthalmologic conditions|
996.52|31|3140|other|30630|other|
996.53|31|3120|ophthalmology|30540|ophthalmologic conditions|
996.54|31|3040|general medicine|30150|breast conditions (nonmalignant)|
996.55|31|3140|other|30630|other|
996.56|31|3140|other|30630|other|
996.57|31|3080|nephrology|30280|nephrology|
996.59|31|3140|other|30630|other|
996.6|31|3140|other|30630|other|
996.60|31|3140|other|30630|other|
996.61|31|3000|cardiology|30030|heart - other|
996.62|31|3180|vascular surgery|30680|vascular disease|
996.63|31|3090|neuroscience|30340|neuro - other|
996.64|31|3080|nephrology|30280|nephrology|
996.65|31|3080|nephrology|30280|nephrology|
996.66|31|3130|orthopedics|30590|joint disorders|
996.67|31|3130|orthopedics|30600|ortho - other|
996.68|31|3030|gastroenterology|30120|lower gi disorders|
996.69|31|3140|other|30630|other|
996.7|31|3140|other|30630|other|
996.70|31|3140|other|30630|other|
996.71|31|3000|cardiology|30050|heart valve disease|
996.72|31|3000|cardiology|30030|heart - other|
996.73|31|3080|nephrology|30280|nephrology|
996.74|31|3180|vascular surgery|30680|vascular disease|
996.75|31|3090|neuroscience|30340|neuro - other|
996.76|31|3080|nephrology|30280|nephrology|
996.77|31|3130|orthopedics|30590|joint disorders|
996.78|31|3130|orthopedics|30600|ortho - other|
996.79|31|3140|other|30630|other|
996.8|31|3140|other|30630|other|
996.80|31|3140|other|30630|other|
996.81|31|3080|nephrology|30280|nephrology|
996.82|31|3030|gastroenterology|30110|hepatobiliary disorders|
996.83|31|3000|cardiology|30030|heart - other|
996.84|31|3040|general medicine|30220|pulmonary / thoracic|
996.85|31|3110|oncology|30480|cancer - other|
996.86|31|3030|gastroenterology|30130|pancreatic disorders|
996.87|31|3030|gastroenterology|30100|gi - other|
996.89|31|3140|other|30630|other|
996.9|31|3140|other|30640|trauma|
996.90|31|3140|other|30640|trauma|
996.91|31|3140|other|30640|trauma|
996.92|31|3140|other|30640|trauma|
996.93|31|3140|other|30640|trauma|
996.94|31|3140|other|30640|trauma|
996.95|31|3140|other|30640|trauma|
996.96|31|3140|other|30640|trauma|
996.99|31|3140|other|30640|trauma|
99600|31|3000|cardiology|30030|heart - other|
99601|31|3000|cardiology|30010|cardiac dysrhythmias|
99602|31|3000|cardiology|30050|heart valve disease|
99603|31|3000|cardiology|30030|heart - other|
99604|31|3000|cardiology|30010|cardiac dysrhythmias|
99609|31|3000|cardiology|30030|heart - other|
9961|31|3180|vascular surgery|30680|vascular disease|
9962|31|3090|neuroscience|30340|neuro - other|
99630|31|3170|urology|30670|urology|
99631|31|3080|nephrology|30280|nephrology|
99632|31|3050|gynecology|30230|gynecology - general|f
99639|31|3170|urology|30670|urology|
9964|31|3130|orthopedics|30600|ortho - other|
99640|31|3130|orthopedics|30600|ortho - other|
99641|31|3130|orthopedics|30590|joint disorders|
99642|31|3130|orthopedics|30590|joint disorders|
99643|31|3130|orthopedics|30590|joint disorders|
99644|31|3130|orthopedics|30590|joint disorders|
99645|31|3130|orthopedics|30590|joint disorders|
99646|31|3130|orthopedics|30590|joint disorders|
99647|31|3130|orthopedics|30590|joint disorders|
99649|31|3130|orthopedics|30600|ortho - other|
99651|31|3120|ophthalmology|30540|ophthalmologic conditions|
99652|31|3140|other|30630|other|
99653|31|3120|ophthalmology|30540|ophthalmologic conditions|
99654|31|3040|general medicine|30150|breast conditions (nonmalignant)|
99655|31|3140|other|30630|other|
99656|31|3140|other|30630|other|
99657|31|3080|nephrology|30280|nephrology|
99659|31|3140|other|30630|other|
9966|31|3140|other|30630|other|
99660|31|3140|other|30630|other|
99661|31|3000|cardiology|30030|heart - other|
99662|31|3180|vascular surgery|30680|vascular disease|
99663|31|3090|neuroscience|30340|neuro - other|
99664|31|3080|nephrology|30280|nephrology|
99665|31|3080|nephrology|30280|nephrology|
99666|31|3130|orthopedics|30590|joint disorders|
99667|31|3130|orthopedics|30600|ortho - other|
99668|31|3030|gastroenterology|30120|lower gi disorders|
99669|31|3140|other|30630|other|
99670|31|3140|other|30630|other|
99671|31|3000|cardiology|30050|heart valve disease|
99672|31|3000|cardiology|30030|heart - other|
99673|31|3080|nephrology|30280|nephrology|
99674|31|3180|vascular surgery|30680|vascular disease|
99675|31|3090|neuroscience|30340|neuro - other|
99676|31|3080|nephrology|30280|nephrology|
99677|31|3130|orthopedics|30590|joint disorders|
99678|31|3130|orthopedics|30600|ortho - other|
99679|31|3140|other|30630|other|
99680|31|3140|other|30630|other|
99681|31|3080|nephrology|30280|nephrology|
99682|31|3030|gastroenterology|30110|hepatobiliary disorders|
99683|31|3000|cardiology|30030|heart - other|
99684|31|3040|general medicine|30220|pulmonary / thoracic|
99685|31|3110|oncology|30480|cancer - other|
99686|31|3030|gastroenterology|30130|pancreatic disorders|
99687|31|3030|gastroenterology|30100|gi - other|
99689|31|3140|other|30630|other|
99690|31|3140|other|30640|trauma|
99691|31|3140|other|30640|trauma|
99692|31|3140|other|30640|trauma|
99693|31|3140|other|30640|trauma|
99694|31|3140|other|30640|trauma|
99695|31|3140|other|30640|trauma|
99696|31|3140|other|30640|trauma|
99699|31|3140|other|30640|trauma|
997|31|3090|neuroscience|30340|neuro - other|
997.00|31|3090|neuroscience|30340|neuro - other|
997.01|31|3090|neuroscience|30340|neuro - other|
997.02|31|3090|neuroscience|30290|cerebrovascular|
997.09|31|3090|neuroscience|30340|neuro - other|
997.1|31|3000|cardiology|30030|heart - other|
997.2|31|3180|vascular surgery|30680|vascular disease|
997.3|31|3040|general medicine|30220|pulmonary / thoracic|
997.31|31|3040|general medicine|30220|pulmonary / thoracic|
997.39|31|3040|general medicine|30220|pulmonary / thoracic|
997.4|31|3030|gastroenterology|30100|gi - other|
997.5|31|3170|urology|30670|urology|
997.6|31|3140|other|30640|trauma|
997.60|31|3140|other|30640|trauma|
997.61|31|3140|other|30640|trauma|
997.62|31|3140|other|30640|trauma|
997.69|31|3140|other|30640|trauma|
997.71|31|3030|gastroenterology|30100|gi - other|
997.72|31|3180|vascular surgery|30680|vascular disease|
997.79|31|3180|vascular surgery|30680|vascular disease|
997.91|31|3140|other|30630|other|
997.99|31|3120|ophthalmology|30540|ophthalmologic conditions|
99700|31|3090|neuroscience|30340|neuro - other|
99701|31|3090|neuroscience|30340|neuro - other|
99702|31|3090|neuroscience|30290|cerebrovascular|
99709|31|3090|neuroscience|30340|neuro - other|
9971|31|3000|cardiology|30030|heart - other|
9972|31|3180|vascular surgery|30680|vascular disease|
9973|31|3040|general medicine|30220|pulmonary / thoracic|
99731|31|3040|general medicine|30220|pulmonary / thoracic|
99739|31|3040|general medicine|30220|pulmonary / thoracic|
9974|31|3030|gastroenterology|30100|gi - other|
9975|31|3170|urology|30670|urology|
99760|31|3140|other|30640|trauma|
99761|31|3140|other|30640|trauma|
99762|31|3140|other|30640|trauma|
99769|31|3140|other|30640|trauma|
99771|31|3030|gastroenterology|30100|gi - other|
99772|31|3180|vascular surgery|30680|vascular disease|
99779|31|3180|vascular surgery|30680|vascular disease|
99791|31|3140|other|30630|other|
99799|31|3120|ophthalmology|30540|ophthalmologic conditions|
998|31|3140|other|30630|other|
998.0|31|3140|other|30630|other|
998.1|31|3140|other|30630|other|
998.11|31|3140|other|30630|other|
998.12|31|3140|other|30630|other|
998.13|31|3140|other|30630|other|
998.2|31|3140|other|30630|other|
998.3|31|3140|other|30630|other|
998.30|31|3140|other|30630|other|
998.31|31|3140|other|30630|other|
998.32|31|3140|other|30630|other|
998.33|31|3140|other|30630|other|
998.4|31|3140|other|30630|other|
998.5|31|3140|other|30630|other|
998.51|31|3140|other|30630|other|
998.59|31|3140|other|30630|other|
998.6|31|3140|other|30630|other|
998.7|31|3140|other|30630|other|
998.8|31|3040|general medicine|30220|pulmonary / thoracic|
998.81|31|3040|general medicine|30220|pulmonary / thoracic|
998.82|31|3120|ophthalmology|30540|ophthalmologic conditions|
998.83|31|3140|other|30630|other|
998.89|31|3140|other|30630|other|
998.9|31|3140|other|30630|other|
9980|31|3140|other|30630|other|
9981|31|3140|other|30630|other|
99811|31|3140|other|30630|other|
99812|31|3140|other|30630|other|
99813|31|3140|other|30630|other|
9982|31|3140|other|30630|other|
9983|31|3140|other|30630|other|
99830|31|3140|other|30630|other|
99831|31|3140|other|30630|other|
99832|31|3140|other|30630|other|
99833|31|3140|other|30630|other|
9984|31|3140|other|30630|other|
9985|31|3140|other|30630|other|
99851|31|3140|other|30630|other|
99859|31|3140|other|30630|other|
9986|31|3140|other|30630|other|
9987|31|3140|other|30630|other|
9988|31|3040|general medicine|30220|pulmonary / thoracic|
99881|31|3040|general medicine|30220|pulmonary / thoracic|
99882|31|3120|ophthalmology|30540|ophthalmologic conditions|
99883|31|3140|other|30630|other|
99889|31|3140|other|30630|other|
9989|31|3140|other|30630|other|
999|31|3140|other|30630|other|
999.0|31|3140|other|30630|other|
999.1|31|3040|general medicine|30220|pulmonary / thoracic|
999.2|31|3180|vascular surgery|30680|vascular disease|
999.3|31|3140|other|30630|other|
999.31|31|3140|other|30630|other|
999.39|31|3140|other|30630|other|
999.4|31|3140|other|30630|other|
999.5|31|3140|other|30630|other|
999.6|31|3140|other|30630|other|
999.7|31|3140|other|30630|other|
999.8|31|3140|other|30630|other|
999.81|31|3140|other|30630|other|
999.82|31|3140|other|30630|other|
999.88|31|3140|other|30630|other|
999.89|31|3140|other|30630|other|
999.9|31|3140|other|30630|other|
9990|31|3140|other|30630|other|
9991|31|3040|general medicine|30220|pulmonary / thoracic|
9992|31|3180|vascular surgery|30680|vascular disease|
9993|31|3140|other|30630|other|
99931|31|3140|other|30630|other|
99939|31|3140|other|30630|other|
9994|31|3140|other|30630|other|
9995|31|3140|other|30630|other|
9996|31|3140|other|30630|other|
9997|31|3140|other|30630|other|
9998|31|3140|other|30630|other|
99981|31|3140|other|30630|other|
99982|31|3140|other|30630|other|
99988|31|3140|other|30630|other|
99989|31|3140|other|30630|other|
9999|31|3140|other|30630|other|
e80.00|31|3140|other|30630|other|
e800.0|31|3140|other|30640|trauma|
e800.1|31|3140|other|30640|trauma|
e800.2|31|3140|other|30640|trauma|
e800.3|31|3140|other|30640|trauma|
e800.8|31|3140|other|30640|trauma|
e800.9|31|3140|other|30640|trauma|
e8000|31|3140|other|30630|other|
e8001|31|3140|other|30640|trauma|
e8002|31|3140|other|30640|trauma|
e8003|31|3140|other|30640|trauma|
e8008|31|3140|other|30640|trauma|
e8009|31|3140|other|30640|trauma|
e801.0|31|3140|other|30640|trauma|
e801.1|31|3140|other|30640|trauma|
e801.2|31|3140|other|30640|trauma|
e801.3|31|3140|other|30640|trauma|
e801.8|31|3140|other|30640|trauma|
e801.9|31|3140|other|30640|trauma|
e8010|31|3140|other|30640|trauma|
e8011|31|3140|other|30640|trauma|
e8012|31|3140|other|30640|trauma|
e8013|31|3140|other|30640|trauma|
e8018|31|3140|other|30640|trauma|
e8019|31|3140|other|30640|trauma|
e802.0|31|3140|other|30640|trauma|
e802.1|31|3140|other|30640|trauma|
e802.2|31|3140|other|30640|trauma|
e802.3|31|3140|other|30640|trauma|
e802.8|31|3140|other|30640|trauma|
e802.9|31|3140|other|30640|trauma|
e8020|31|3140|other|30640|trauma|
e8021|31|3140|other|30640|trauma|
e8022|31|3140|other|30640|trauma|
e8023|31|3140|other|30640|trauma|
e8028|31|3140|other|30640|trauma|
e8029|31|3140|other|30640|trauma|
e803.0|31|3140|other|30640|trauma|
e803.1|31|3140|other|30640|trauma|
e803.2|31|3140|other|30640|trauma|
e803.3|31|3140|other|30640|trauma|
e803.8|31|3140|other|30640|trauma|
e803.9|31|3140|other|30640|trauma|
e8030|31|3140|other|30640|trauma|
e8031|31|3140|other|30640|trauma|
e8032|31|3140|other|30640|trauma|
e8033|31|3140|other|30640|trauma|
e8038|31|3140|other|30640|trauma|
e8039|31|3140|other|30640|trauma|
e804.0|31|3140|other|30640|trauma|
e804.1|31|3140|other|30640|trauma|
e804.2|31|3140|other|30640|trauma|
e804.3|31|3140|other|30640|trauma|
e804.8|31|3140|other|30640|trauma|
e804.9|31|3140|other|30640|trauma|
e8040|31|3140|other|30640|trauma|
e8041|31|3140|other|30640|trauma|
e8042|31|3140|other|30640|trauma|
e8043|31|3140|other|30640|trauma|
e8048|31|3140|other|30640|trauma|
e8049|31|3140|other|30640|trauma|
e805.0|31|3140|other|30640|trauma|
e805.1|31|3140|other|30640|trauma|
e805.2|31|3140|other|30640|trauma|
e805.3|31|3140|other|30640|trauma|
e805.8|31|3140|other|30640|trauma|
e805.9|31|3140|other|30640|trauma|
e8050|31|3140|other|30640|trauma|
e8051|31|3140|other|30640|trauma|
e8052|31|3140|other|30640|trauma|
e8053|31|3140|other|30640|trauma|
e8058|31|3140|other|30640|trauma|
e8059|31|3140|other|30640|trauma|
e806.0|31|3140|other|30640|trauma|
e806.1|31|3140|other|30640|trauma|
e806.2|31|3140|other|30640|trauma|
e806.3|31|3140|other|30640|trauma|
e806.8|31|3140|other|30640|trauma|
