CODE_GROUP|MX_TYPE|MX_CODE
6200|31|204.1
6100|31|650
6200|31|208.92
6200|31|20890
6200|31|20882
6200|31|20881
6200|31|20880
6200|31|20822
6200|31|20821
6200|31|20820
6200|31|20812
6200|31|20811
6200|31|20810
6200|31|2081
6200|31|20802
6200|31|208.11
6200|31|20800
6200|31|238.4
6200|31|208.91
6200|31|208.90
6200|31|208.9
6200|31|208.82
6200|31|208.81
6200|31|208.80
6100|31|649.44
6100|31|649.51
6100|31|649.61
6100|31|649.62
6100|31|649.64
6100|31|649.71
6100|31|665.70
6200|31|208.8
6200|31|208.22
6200|31|208.21
6200|31|208.20
6200|31|208.2
6200|31|202.61
6200|31|20801
6200|31|2387
6200|31|2734
6200|31|2733
6200|31|2732
6200|31|273.4
6200|31|273.3
6200|31|273.2
6200|31|23879
6200|31|23877
6200|31|23876
6200|31|23875
6200|31|23874
6200|31|23873
6200|31|20891
6200|31|23871
6200|31|20892
6200|31|2386
6200|31|2384
6200|31|238.79
6200|31|238.77
6200|31|238.76
6200|31|238.75
6200|31|238.74
6200|31|238.73
6200|31|238.72
6200|31|238.71
6200|31|238.7
6200|31|238.6
6200|31|208.10
6200|31|23872
6200|31|20610
6200|31|207.01
6200|31|207.00
6200|31|207
6200|31|20692
6200|31|20691
6200|31|20690
6200|31|20682
6200|31|20681
6200|31|20680
6200|31|20622
6200|31|20621
6200|31|20620
6200|31|208.12
6200|31|20611
6200|31|207.10
6200|31|20602
6200|31|20601
6200|31|20600
6200|31|206.92
6200|31|206.91
6200|31|206.90
6200|31|206.9
6200|31|206.82
6200|31|206.81
6200|31|206.80
6200|31|206.8
6200|31|206.22
6200|31|20612
6200|31|20702
6200|31|208.1
6200|31|208.02
6200|31|208.01
6200|31|208.00
6200|31|208
6200|31|20782
6200|31|20781
6200|31|20780
6200|31|20722
6200|31|20721
6200|31|20720
6200|31|20712
6200|31|207.02
6200|31|20710
6200|31|207.1
6200|31|20701
6200|31|20700
6200|31|207.82
6200|31|207.81
6200|31|207.80
6200|31|207.8
6200|31|207.22
6200|31|207.21
6200|31|207.20
6200|31|207.2
6200|31|207.12
6200|31|207.11
6200|31|284.1
6200|31|20711
6200|31|198.4
6200|31|1987
6200|31|1986
6200|31|1985
6200|31|1984
6200|31|1983
6200|31|1982
6200|31|1981
6200|31|1980
6200|31|198.89
6200|31|198.82
6200|31|198.81
6200|31|198.7
6200|31|284.01
6200|31|198.5
6200|31|19889
6200|31|198.3
6200|31|198.2
6200|31|198.1
6200|31|198.0
6200|31|198
6200|31|1978
6200|31|1977
6200|31|1976
6200|31|1975
6200|31|1974
6200|31|1973
6200|31|1972
6200|31|198.6
6200|31|176.8
6200|31|190.5
6200|31|190.4
6200|31|190.3
6200|31|190.2
6200|31|190.1
6200|31|190.0
6200|31|190
6200|31|1769
6200|31|1768
6200|31|1764
6200|31|1762
6200|31|1761
6200|31|19881
6200|31|176.9
6200|31|19882
6200|31|176.5
6200|31|176.4
6200|31|176.3
6200|31|237.70
6200|31|237.7
6200|31|237.6
6200|31|237.5
6200|31|192.9
6200|31|23772
6200|31|1966
6200|31|20240
6200|31|20255
6200|31|20254
6200|31|20253
6200|31|20252
6200|31|20251
6200|31|20250
6200|31|20248
6200|31|20247
6200|31|20246
6200|31|20245
6200|31|20244
6200|31|20243
6200|31|20290
6200|31|20241
6200|31|20258
6200|31|20238
6200|31|20237
6200|31|20236
6200|31|20235
6200|31|20234
6200|31|20233
6200|31|20232
6200|31|20231
6200|31|20230
6200|31|20228
6200|31|20227
6200|31|20226
6200|31|20242
6200|31|20273
6200|31|206.21
6200|31|20287
6200|31|20286
6200|31|20285
6200|31|20284
6200|31|20283
6200|31|1921
6200|31|v67.1
6200|31|v662
6200|31|v661
6200|31|v66.2
6200|31|v66.1
6200|31|v5812
6200|31|v5811
6200|31|v581
6200|31|v580
6200|31|v58.12
6200|31|v58.11
6200|31|v671
6200|31|v58.0
6200|31|v672
6200|31|v1659
6200|31|v1651
6200|31|v1649
6200|31|v1643
6200|31|v1642
6200|31|v1640
6200|31|v16.59
6200|31|v16.51
6200|31|v58.1
6200|31|1912
6200|31|2329
6200|31|192.8
6200|31|192.3
6200|31|192.2
6200|31|192.1
6200|31|192.0
6200|31|192
6200|31|1919
6200|31|1918
6200|31|1917
6200|31|1916
6200|31|1915
6200|31|v67.2
6200|31|1913
6200|31|1920
6200|31|1911
6200|31|1910
6200|31|191.9
6200|31|191.8
6200|31|191.7
6200|31|191.6
6200|31|191.5
6200|31|191.4
6200|31|191.3
6200|31|191.2
6200|31|191.1
6200|31|191.0
6200|31|191
6200|31|1914
6200|31|795.81
6200|31|v1089
6200|31|v1088
6200|31|v1087
6200|31|v1084
6200|31|v10.9
6200|31|v10.89
6200|31|v10.88
6200|31|v10.87
6200|31|20282
6200|31|20281
6200|31|20280
6200|31|20278
6200|31|20277
6200|31|20276
6200|31|20256
6200|31|20274
6200|31|20257
6200|31|20272
6200|31|20271
6200|31|20270
6200|31|20268
6200|31|20267
6200|31|20266
6200|31|20265
6200|31|20264
6200|31|20263
6200|31|20262
6200|31|20261
6200|31|20260
6200|31|20223
6200|31|20275
6200|31|202.76
6200|31|20225
6200|31|202.9
6200|31|202.88
6200|31|202.87
6200|31|202.86
6200|31|202.85
6200|31|202.84
6200|31|202.83
6200|31|202.82
6200|31|202.81
6200|31|202.80
6200|31|202.8
6200|31|202.91
6200|31|202.77
6200|31|202.92
6200|31|202.75
6200|31|202.74
6200|31|202.73
6200|31|202.72
6200|31|202.71
6200|31|202.70
6200|31|202.68
6200|31|202.67
6200|31|202.66
6200|31|202.65
6200|31|202.64
6200|31|165.9
6200|31|165.8
6200|31|165.0
6200|31|165
6200|31|231.9
6200|31|1648
6200|31|2311
6200|31|1642
6200|31|1641
6200|31|1640
6200|31|164.9
6200|31|164.8
6200|31|164.3
6200|31|164.2
6200|31|164.1
6200|31|164.0
6200|31|164
6200|31|1639
6200|31|1638
6200|31|1631
6200|31|202.63
6200|31|202.62
6200|31|202.78
6200|31|20207
6200|31|20291
6200|31|20222
6200|31|20221
6200|31|20220
6200|31|20218
6200|31|20217
6200|31|20216
6200|31|20215
6200|31|20214
6200|31|20213
6200|31|20212
6200|31|20211
6200|31|202.90
6200|31|20208
6200|31|20224
6200|31|20206
6200|31|20205
6200|31|20204
6200|31|20203
6200|31|20202
6200|31|20201
6200|31|20200
6200|31|202.98
6200|31|202.97
6200|31|202.96
6200|31|202.95
6200|31|202.94
6200|31|202.93
6200|31|20210
6200|31|205.2
6200|31|205.91
6200|31|205.90
6200|31|205.9
6200|31|205.82
6200|31|205.81
6200|31|205.80
6200|31|205.8
6200|31|205.32
6200|31|205.31
6200|31|205.30
6200|31|205.3
6200|31|205.22
6200|31|20288
6200|31|205.20
6200|31|20500
6200|31|205.12
6100|31|65101
6200|31|205.11
6200|31|205.10
6200|31|205.1
6200|31|205.02
6200|31|205.01
6200|31|205.00
6200|31|205.0
6200|31|205
6200|31|20492
6200|31|20491
6200|31|20490
6200|31|205.21
6200|31|20581
6200|31|190.8
6200|31|206.12
6200|31|206.11
6200|31|206.10
6200|31|206.1
6200|31|206.02
6200|31|206.01
6200|31|206.00
6200|31|206
6200|31|20592
6200|31|20591
6200|31|20590
6200|31|205.92
6200|31|20582
6200|31|2050
6200|31|20580
6200|31|1649
6200|31|v10.20
6200|31|190.7
6200|31|172.0
6200|31|172
6200|31|v162
6200|31|v161
6200|31|v16.2
6200|31|v16.1
6200|31|v1029
6200|31|v1020
6200|31|v1012
6200|31|231.8
6200|31|v10.29
6200|31|172.2
6200|31|v10.12
6200|31|v10.11
6200|31|2391
6200|31|239.1
6200|31|2359
6200|31|2358
6200|31|2357
6200|31|235.9
6200|31|235.8
6200|31|235.7
6200|31|2319
6200|31|204.02
6200|31|204.01
6200|31|204.90
6200|31|233.9
6200|31|2364
6200|31|236.99
6200|31|236.91
6200|31|236.90
6200|31|236.9
6200|31|236.7
6200|31|236.6
6200|31|236.5
6200|31|236.4
6200|31|2339
6200|31|2337
6200|31|2336
6200|31|v16.43
6200|31|2334
6200|31|2367
6200|31|233.7
6200|31|233.6
6200|31|233.5
6200|31|233.4
6200|31|1899
6200|31|1898
6200|31|1894
6200|31|1893
6200|31|1892
6200|31|1891
6200|31|1890
6200|31|189.9
6200|31|2335
6200|31|v10.51
6200|31|238.2
6200|31|v16.40
6200|31|v1059
6200|31|v1053
6200|31|v1052
6200|31|v1051
6200|31|v1050
6200|31|v1049
6200|31|v1047
6200|31|v1046
6200|31|v1045
6200|31|v10.59
6200|31|2365
6200|31|v10.52
6200|31|2366
6200|31|v10.50
6200|31|v10.49
6200|31|v10.47
6200|31|v10.46
6200|31|v10.45
6200|31|2395
6200|31|2394
6200|31|239.5
6200|31|239.4
6200|31|23699
6200|31|23691
6200|31|23690
6200|31|189.3
6200|31|v10.53
6200|31|1869
6200|31|189.8
6200|31|1874
6200|31|1873
6200|31|1872
6200|31|1871
6200|31|187.9
6200|31|187.8
6200|31|187.7
6200|31|187.6
6200|31|187.5
6200|31|187.4
6200|31|187.3
6200|31|1876
6200|31|187.1
6200|31|2318
6200|31|2312
6200|31|v1011
6200|31|1834
6200|31|1842
6200|31|1841
6200|31|1840
6200|31|184.9
6200|31|184.8
6200|31|184.4
6200|31|184.3
6200|31|184.2
6200|31|184.1
6200|31|184.0
6200|31|184
6200|31|1839
6200|31|79582
6200|31|1835
6200|31|1848
6200|31|1833
6200|31|1832
6200|31|1830
6200|31|183.9
6200|31|1877
6200|31|1860
6200|31|186.9
6200|31|186.0
6200|31|186
6200|31|185.
6200|31|185
6200|31|v1083
6200|31|v1082
6200|31|v10.83
6200|31|v10.82
6200|31|190.6
6200|31|187.2
6200|31|1880
6200|31|v16.49
6200|31|189.2
6200|31|189.1
6200|31|189.0
6200|31|189
6200|31|1889
6200|31|1888
6200|31|1887
6200|31|1886
6200|31|1885
6200|31|1884
6200|31|1883
6200|31|1875
6200|31|1881
6200|31|189.4
6200|31|188.9
6200|31|188.8
6200|31|188.7
6200|31|188.6
6200|31|188.5
6200|31|188.4
6200|31|188.3
6200|31|188.2
6200|31|188.1
6200|31|188.0
6200|31|188
6200|31|1879
6200|31|1878
6200|31|1882
6200|31|225.3
6200|31|2274
6200|31|2273
6200|31|227.4
6200|31|227.3
6200|31|2259
6200|31|2258
6200|31|2254
6200|31|2253
6200|31|2252
6200|31|2251
6200|31|2250
6200|31|225.9
6200|31|v16.42
6200|31|225.4
6200|31|237.1
6200|31|225.2
6200|31|225.1
6200|31|225.0
6200|31|225
6200|31|1944
6200|31|1943
6200|31|194.4
6200|31|194.3
6200|31|1929
6200|31|1928
6200|31|1923
6200|31|1922
6200|31|225.8
6200|31|23770
6200|31|170.1
6200|31|2385
6200|31|238.9
6200|31|238.8
6200|31|238.5
6200|31|2374
6200|31|140.0
6200|31|140
6200|31|1403
6200|31|1404
6200|31|v1641
6200|31|v16.41
6200|31|v1044
6200|31|v1043
6200|31|v1042
6200|31|v1041
6200|31|v1040
6200|31|v10.44
6200|31|v10.43
6200|31|v10.42
6200|31|v10.41
6200|31|141.9
6200|31|2301
6200|31|142.2
6200|31|142.1
6200|31|142.0
6200|31|142
6200|31|1419
6200|31|1418
6200|31|1416
6200|31|1415
6200|31|1414
6200|31|1413
6200|31|1412
6200|31|1401
6200|31|1410
6200|31|142.9
6200|31|141.8
6200|31|141.6
6200|31|141.5
6200|31|141.4
6200|31|141.3
6200|31|141.2
6200|31|141.1
6200|31|141.0
6200|31|141
6200|31|1409
6200|31|1408
6200|31|1406
6200|31|1405
6200|31|1411
6200|31|2330
6200|31|v76.1
6200|31|v163
6200|31|v16.3
6200|31|v103
6200|31|v10.3
6200|31|79381
6200|31|793.81
6200|31|2393
6200|31|239.3
6200|31|2303
6200|31|238.3
6200|31|233.0
6200|31|233
6200|31|1759
6200|31|1750
6200|31|175.9
6200|31|175.0
6200|31|175
6200|31|1749
6200|31|1748
6200|31|1746
6200|31|1745
6200|31|1744
6200|31|2383
6200|31|150.4
6200|31|151.1
6200|31|151.0
6200|31|151
6200|31|1509
6200|31|v1086
6200|31|v1085
6200|31|v10.86
6200|31|v10.85
6200|31|2397
6200|31|2396
6200|31|239.7
6200|31|239.6
6200|31|2379
6200|31|237
6200|31|23771
6200|31|237.0
6200|31|2377
6200|31|2376
6200|31|2375
6200|31|2371
6200|31|2370
6200|31|237.9
6200|31|237.72
6200|31|237.71
6200|31|1508
6200|31|1505
6200|31|1504
6200|31|1503
6200|31|1502
6200|31|1501
6200|31|1500
6200|31|2373
6200|31|79581
6200|31|162.4
6200|31|2382
6200|31|163.1
6200|31|163.0
6200|31|163
6200|31|1629
6200|31|1628
6200|31|1625
6200|31|1624
6200|31|1623
6200|31|1622
6200|31|1620
6200|31|162.9
6200|31|v109
6200|31|162.5
6200|31|v16.8
6200|31|162.3
6200|31|162.2
6200|31|162.0
6200|31|162
6200|31|v711
6200|31|v71.1
6200|31|237.3
6200|31|162.8
6200|31|193.
6200|31|2372
6200|31|1949
6200|31|1948
6200|31|1946
6200|31|1945
6200|31|1941
6200|31|1940
6200|31|194.9
6200|31|194.8
6200|31|194.6
6200|31|194.5
6200|31|194.1
6200|31|195.3
6200|31|194
6200|31|195.4
6200|31|193
6200|31|1909
6200|31|1908
6200|31|1907
6200|31|1906
6200|31|1905
6200|31|1904
6200|31|1903
6200|31|1902
6200|31|1901
6200|31|1900
6200|31|190.9
6200|31|1763
6200|31|194.0
6200|31|209.69
6200|31|1630
6200|31|237.2
6200|31|2349
6200|31|2348
6200|31|2340
6200|31|234.9
6200|31|234.8
6200|31|234.0
6200|31|234
6200|31|20969
6200|31|20960
6200|31|20930
6200|31|195.2
6200|31|20920
6200|31|237.4
6200|31|209.60
6200|31|209.30
6200|31|209.29
6200|31|209.20
6200|31|1992
6200|31|199.2
6200|31|1958
6200|31|1955
6200|31|1954
6200|31|1953
6200|31|1952
6200|31|195.8
6200|31|195.5
6200|31|20929
6200|31|1726
6200|31|173.9
6200|31|173.8
6200|31|173.7
6200|31|173.6
6200|31|173.5
6200|31|173.4
6200|31|154.0
6200|31|154
6200|31|1539
6200|31|1538
6200|31|153
6200|31|1536
6200|31|151.3
6200|31|1534
6200|31|1533
6200|31|1532
6200|31|1531
6200|31|1530
6200|31|153.9
6200|31|153.8
6200|31|153.7
6200|31|153.6
6200|31|153.5
6200|31|153.4
6200|31|153.3
6200|31|153.2
6200|31|1537
6200|31|201.58
6200|31|201.72
6200|31|201.71
6200|31|201.70
6200|31|201.7
6200|31|183.8
6200|31|183.5
6200|31|183.4
6200|31|183.3
6200|31|183.2
6200|31|183.0
6200|31|183
6200|31|1828
6200|31|1838
6200|31|23331
6200|31|1465
6200|31|795.82
6200|31|795.1
6200|31|173.3
6200|31|173.2
6200|31|173.1
6200|31|173.0
6200|31|173
6200|31|1729
6200|31|163.8
6200|31|1727
6200|31|1732
6200|31|1725
6200|31|1724
6200|31|1723
6200|31|1722
6200|31|1721
6200|31|1720
6200|31|172.9
6200|31|172.8
6200|31|172.7
6200|31|172.6
6200|31|172.5
6200|31|172.4
6200|31|1728
6200|31|232.4
6200|31|2328
6200|31|2327
6200|31|2326
6200|31|2325
6200|31|2324
6200|31|2323
6200|31|2322
6200|31|2321
6200|31|2320
6200|31|232.9
6200|31|232.8
6200|31|232.7
6200|31|1730
6200|31|232.5
6200|31|1731
6200|31|232.3
6200|31|232.2
6200|31|232.1
6200|31|232.0
6200|31|232
6200|31|1739
6200|31|1738
6200|31|1737
6200|31|1736
6200|31|1735
6200|31|1734
6200|31|1733
6200|31|172.1
6200|31|232.6
6200|31|1643
6200|31|172.3
6200|31|231.2
6200|31|231.1
6200|31|1951
6200|31|195.1
6200|31|1659
6200|31|1658
6200|31|1650
6200|31|2363
6200|31|2362
6200|31|2361
6200|31|2360
6200|31|236.3
6200|31|236.2
6200|31|236.1
6200|31|236.0
6200|31|236
6200|31|1843
6200|31|23332
6200|31|1844
6200|31|23330
6200|31|2333
6200|31|2332
6200|31|2331
6200|31|233.39
6200|31|233.32
6200|31|233.31
6200|31|233.30
6200|31|233.3
6200|31|233.2
6200|31|233.1
6200|31|1849
6200|31|182.8
6200|31|23339
6200|31|2355
6200|31|1821
6200|31|v1004
6200|31|v1003
6200|31|v1000
6200|31|v10.09
6200|31|v10.07
6200|31|v10.06
6200|31|v10.05
6200|31|v10.04
6200|31|v10.03
6200|31|v10.00
6200|31|2390
6200|31|v1006
6200|31|239
6200|31|v1007
6200|31|2354
6200|31|2353
6200|31|2352
6200|31|235.5
6200|31|201.68
6200|31|201.67
6200|31|201.66
6200|31|201.65
6200|31|201.64
6200|31|201.63
6200|31|201.62
6200|31|201.61
6200|31|20115
6200|31|201.6
6200|31|201.75
6200|31|201.57
6200|31|201.56
6200|31|201.55
6200|31|201.54
6200|31|201.53
6200|31|201.52
6200|31|201.51
6200|31|201.50
6200|31|201.5
6200|31|201.48
6200|31|201.47
6200|31|201.46
6200|31|201.60
6200|31|201.98
6200|31|20063
6200|31|20113
6200|31|20112
6200|31|20111
6200|31|20110
6200|31|20108
6200|31|20107
6200|31|20106
6200|31|20105
6200|31|20104
6200|31|20103
6200|31|20102
6200|31|201.73
6200|31|20100
6200|31|201.74
6200|31|201.97
6200|31|235.4
6200|31|235.3
6200|31|235.2
6200|31|2309
6200|31|2308
6200|31|2307
6200|31|2306
6200|31|2305
6200|31|2304
6200|31|239.0
6200|31|180
6200|31|v10.40
6200|31|182.1
6200|31|182.0
6200|31|182
6200|31|181.
6200|31|181
6200|31|1809
6200|31|1808
6200|31|1801
6200|31|1800
6200|31|180.9
6200|31|180.8
6200|31|v1005
6200|31|180.0
6200|31|1820
6200|31|179.
6200|31|179
6200|31|v160
6200|31|v16.0
6200|31|v1009
6200|31|180.1
6200|31|1439
6200|31|145.3
6200|31|145.2
6200|31|145.1
6200|31|145.0
6200|31|145
6200|31|1449
6200|31|1448
6200|31|1441
6200|31|1440
6200|31|144.9
6200|31|144.8
6200|31|144.1
6200|31|7951
6200|31|144
6200|31|145.6
6200|31|1438
6200|31|1431
6200|31|1430
6200|31|143.9
6200|31|143.8
6200|31|143.1
6200|31|143.0
6200|31|143
6200|31|1429
6200|31|1428
6200|31|1422
6200|31|1421
6200|31|144.0
6200|31|146.0
6200|31|1464
6200|31|1463
6200|31|1462
6200|31|1461
6200|31|1460
6200|31|146.9
6200|31|146.8
6200|31|146.7
6200|31|146.6
6200|31|146.5
6200|31|146.4
6200|31|146.3
6200|31|145.4
6200|31|146.1
6200|31|145.5
6200|31|146
6200|31|1459
6200|31|1458
6200|31|1456
6200|31|1455
6200|31|1454
6200|31|1453
6200|31|1452
6200|31|1451
6200|31|1450
6200|31|145.9
6200|31|145.8
6200|31|142.8
6200|31|146.2
6200|31|1420
6200|31|1400
6200|31|140.9
6200|31|140.8
6200|31|140.6
6200|31|140.5
6200|31|140.4
6200|31|140.3
6200|31|140.1
6200|31|v10.84
6200|31|99685
6200|31|996.85
6200|31|79589
6200|31|163.9
6200|31|795.89
6200|31|v168
6200|31|2399
6200|31|2398
6200|31|239.9
6200|31|239.8
6200|31|2389
6200|31|2388
6200|31|20195
6200|31|20194
6200|31|20193
6200|31|20192
6200|31|20191
6200|31|20190
6200|31|20178
6200|31|20157
6200|31|20176
6200|31|202.01
6200|31|20174
6200|31|20173
6200|31|20172
6200|31|20171
6200|31|20170
6200|31|20168
6200|31|20167
6200|31|20166
6200|31|20165
6200|31|20164
6200|31|20163
6200|31|20162
6200|31|20161
6200|31|20177
6200|31|230
6200|31|v10.02
6200|31|v10.01
6200|31|2356
6200|31|2351
6200|31|2350
6200|31|235.6
6200|31|235.1
6200|31|235.0
6200|31|235
6200|31|2310
6200|31|231.0
6200|31|231
6200|31|161.2
6200|31|230.0
6200|31|v1001
6200|31|1950
6200|31|195.0
6200|31|195
6200|31|1619
6200|31|1618
6200|31|1613
6200|31|1612
6200|31|1611
6200|31|1610
6200|31|161.9
6200|31|161.8
6200|31|200.21
6200|31|2300
6200|31|200.06
6200|31|200.20
6200|31|200.2
6200|31|200.18
6200|31|200.17
6200|31|200.16
6200|31|200.15
6200|31|200.14
6200|31|200.13
6200|31|200.12
6200|31|200.11
6200|31|200.10
6200|31|200.1
6200|31|150.9
6200|31|150.5
6200|31|v761
6200|31|150.3
6200|31|150.2
6200|31|150.1
6200|31|150.0
6200|31|150
6200|31|v861
6200|31|v860
6200|31|v86.1
6200|31|v86.0
6200|31|1741
6200|31|150.8
6200|31|1705
6200|31|1743
6200|31|171.8
6200|31|171.7
6200|31|171.6
6200|31|171.5
6200|31|171.4
6200|31|171.3
6200|31|171.2
6200|31|171.0
6200|31|171
6200|31|1709
6200|31|1708
6200|31|1710
6200|31|1706
6200|31|1712
6200|31|1704
6200|31|202.60
6200|31|1702
6200|31|1765
6200|31|1700
6200|31|170.9
6200|31|170.8
6200|31|170.7
6200|31|170.6
6200|31|170.5
6200|31|170.4
6200|31|170.3
6200|31|170.2
6200|31|1707
6200|31|2392
6200|31|151.4
6200|31|1740
6200|31|174.9
6200|31|174.8
6200|31|174.6
6200|31|174.5
6200|31|174.4
6200|31|174.3
6200|31|174.2
6200|31|174.1
6200|31|174.0
6200|31|174
6200|31|171.9
6200|31|v10.81
6200|31|1742
6200|31|239.2
6200|31|2381
6200|31|2380
6200|31|238.1
6200|31|238.0
6200|31|238
6200|31|1719
6200|31|1718
6200|31|1717
6200|31|1716
6200|31|1715
6200|31|1714
6200|31|1713
6200|31|v1081
6200|31|1561
6200|31|155
6200|31|1571
6200|31|1570
6200|31|157.9
6200|31|157.8
6200|31|157.4
6200|31|157.3
6200|31|157.2
6200|31|157.1
6200|31|157.0
6200|31|157
6200|31|1569
6200|31|1573
6200|31|1562
6200|31|1574
6200|31|1560
6200|31|156.9
6200|31|156.8
6200|31|156.2
6200|31|156.1
6200|31|156.0
6200|31|156
6200|31|1552
6200|31|1551
6200|31|v10.21
6200|31|1550
6200|31|155.2
6200|31|155.1
6200|31|151.2
6200|31|1568
6200|31|159.9
6200|31|1703
6200|31|230.9
6200|31|230.8
6200|31|230.7
6200|31|230.6
6200|31|230.5
6200|31|230.4
6200|31|230.3
6200|31|230.2
6200|31|230.1
6200|31|1599
6200|31|1598
6200|31|1572
6200|31|1590
6200|31|1548
6200|31|159.8
6200|31|159.1
6200|31|159.0
6200|31|159
6200|31|1589
6200|31|1588
6200|31|1580
6200|31|158.9
6200|31|158.8
6200|31|158.0
6200|31|158
6200|31|1579
6200|31|1578
6200|31|201.96
6200|31|201.95
6200|31|201.94
6200|31|201.93
6200|31|201.92
6200|31|201.91
6200|31|201.90
6200|31|201.9
6200|31|201.78
6200|31|201.77
6200|31|201.76
6200|31|201.43
6200|31|20101
6200|31|20078
6200|31|201.45
6200|31|201.02
6200|31|201.01
6200|31|201.00
6200|31|201
6200|31|20088
6200|31|20087
6200|31|20086
6200|31|20085
6200|31|20084
6200|31|20083
6200|31|20082
6200|31|201.04
6200|31|20080
6200|31|201.05
6200|31|20077
6200|31|20076
6200|31|20075
6200|31|20074
6200|31|20073
6200|31|200.8
6200|31|200.78
6200|31|200.77
6200|31|200.76
6200|31|200.75
6200|31|200.74
6200|31|200.73
6200|31|200.72
6200|31|200.60
6200|31|200.71
6200|31|200.57
6200|31|200.58
6200|31|200.56
6200|31|200.61
6200|31|200.62
6200|31|200.63
6200|31|200.65
6200|31|200.66
6200|31|200.67
6200|31|200.68
6200|31|200.64
6200|31|200.70
6200|31|209.52
6200|31|209.65
6200|31|209.63
6200|31|209.26
6200|31|1591
6200|31|1519
6200|31|155.0
6200|31|1529
6200|31|1528
6200|31|1523
6200|31|1522
6200|31|1521
6200|31|1520
6200|31|152.9
6200|31|152.8
6200|31|152.3
6200|31|152.2
6200|31|152.1
6200|31|153.0
6200|31|152
6200|31|153.1
6200|31|1518
6200|31|1516
6200|31|1515
6200|31|1514
6200|31|1513
6200|31|1512
6200|31|1511
6200|31|1510
6200|31|151.9
6200|31|151.8
6200|31|151.6
6200|31|151.5
6200|31|2302
6200|31|152.0
6200|31|1535
6200|31|1543
6200|31|1542
6200|31|1541
6200|31|1540
6200|31|154.8
6200|31|154.3
6200|31|154.2
6200|31|154.1
6200|31|209.56
6200|31|209.66
6200|31|209.54
6200|31|209.62
6200|31|209.23
6200|31|209.50
6200|31|209.43
6200|31|209.42
6200|31|209.41
6200|31|209.55
6200|31|v10.5
6200|31|209.51
6200|31|209.61
6200|31|209.22
6200|31|209.21
6200|31|203.0
6200|31|2030
6200|31|v764
6200|31|20923
6200|31|v76.4
6200|31|v76.5
6200|31|209.40
6200|31|v105
6200|31|v765
6200|31|209.67
6200|31|20942
6200|31|20911
6200|31|20910
6200|31|20903
6200|31|209.64
6200|31|20954
6200|31|20922
6200|31|20902
6200|31|20961
6200|31|20962
6200|31|20901
6200|31|20916
6200|31|20953
6200|31|20912
6200|31|20941
6200|31|20072
6200|31|20071
6200|31|20070
6200|31|20068
6200|31|20067
6200|31|20066
6200|31|20065
6200|31|20064
6200|31|20081
6200|31|201.2
6200|31|20116
6200|31|201.42
6200|31|201.41
6200|31|201.40
6200|31|201.4
6200|31|201.28
6200|31|201.27
6200|31|201.26
6200|31|201.25
6200|31|201.24
6200|31|201.23
6200|31|201.22
6200|31|201.03
6200|31|201.20
6200|31|201.44
6200|31|201.18
6200|31|201.17
6200|31|201.16
6200|31|201.15
6200|31|201.14
6200|31|201.13
6200|31|201.12
6200|31|201.11
6200|31|201.10
6200|31|201.1
6200|31|201.08
6200|31|201.07
6200|31|201.06
6200|31|201.21
6200|31|202.15
6200|31|202.3
6200|31|202.28
6200|31|202.27
6200|31|202.26
6200|31|202.25
6200|31|202.24
6200|31|202.23
6200|31|202.22
6200|31|202.21
6200|31|202.20
6200|31|202.2
6200|31|202.18
6200|31|20114
6200|31|202.16
6200|31|202.32
6200|31|202.14
6200|31|202.13
6200|31|202.12
6200|31|202.11
6200|31|202.10
6400|31|376.02
6400|31|376.01
6400|31|376.00
6400|31|376
6400|31|3759
6400|31|37589
6400|31|37581
6400|31|37569
6400|31|37561
6400|31|37543
6400|31|376.11
6400|31|376.82
6400|31|37621
6400|31|37613
6400|31|37612
6400|31|37611
6400|31|37150
6400|31|373.11
6400|31|37610
6400|31|37604
6400|31|37603
6400|31|37602
6400|31|37601
6400|31|37600
6400|31|376.4
6400|31|376.89
6200|31|202.1
6200|31|202.08
6200|31|202.07
6200|31|202.06
6200|31|202.05
6200|31|202.04
6200|31|202.03
6200|31|202.17
6200|31|202.45
6200|31|1701
6200|31|1466
6200|31|202.6
6200|31|202.58
6200|31|202.57
6200|31|202.56
6200|31|202.54
6200|31|202.52
6200|31|202.51
6200|31|202.50
6200|31|202.5
6200|31|202.48
6200|31|202.30
6200|31|202.46
6200|31|202.31
6200|31|202.44
6200|31|202.43
6200|31|202.42
6200|31|202.41
6200|31|202.40
6200|31|202.4
6200|31|202.38
6200|31|202.37
6200|31|202.36
6200|31|202.35
6200|31|202.34
6200|31|202.33
6200|31|202.00
6200|31|202.47
6200|31|20142
6200|31|202.02
6200|31|20156
6200|31|20155
6200|31|20154
6200|31|20153
6200|31|20152
6200|31|20151
6200|31|20150
6200|31|20148
6200|31|20147
6200|31|20146
6200|31|20145
6200|31|20158
6200|31|20143
6200|31|20160
6200|31|20141
6200|31|20140
6200|31|20128
6200|31|20127
6200|31|20126
6200|31|20125
6200|31|20124
6200|31|20123
6200|31|20122
6200|31|20121
6200|31|20120
6200|31|20118
6200|31|20117
6200|31|20144
6200|31|20175
6200|31|202.53
6200|31|202
6200|31|20198
6200|31|20197
6200|31|20196
6400|31|376.40
6400|31|376.81
6200|31|200.07
6200|31|v10.22
6200|31|200.05
6200|31|200.04
6200|31|200.03
